directLatitude,directDoubleCadence,directFractionalCadence,sumElapsedDuration,directTimestamp,directRunCadence,sumDuration,sumMovingDuration,sumDistance,directLongitude,directUncorrectedElevation,directSpeed,directElevation,directCorrectedElevation,directHeartRate,directVerticalSpeed,elapsed_s
-6.431452659890056,161.0,0.5,2134.0,1789515377000.0,80.0,2134.0,2120.0,3832.260009765625,106.89314732328057,105.4000015258789,2.13700008392334,87.19999694824219,87.19999694824219,150.0,0.05999999865889549,2134.0
-6.431627171114087,157.0,0.5,2146.0,1789515389000.0,78.0,2146.0,2132.0,3852.760009765625,106.89308605156839,105.19999694824219,1.8849999904632568,87.5999984741211,87.5999984741211,148.0,0.03700000047683716,2146.0
-6.431638654321432,157.0,0.5,2147.0,1789515390000.0,78.0,2147.0,2133.0,3854.1298828125,106.89308077096939,105.19999694824219,1.875,87.5999984741211,87.5999984741211,148.0,0.03799999877810478,2147.0
-6.431772345677018,120.0,0.0,2157.0,1789515400000.0,60.0,2157.0,2143.0,3869.93994140625,106.89302855171263,106.19999694824219,1.7359999418258667,87.0,87.0,147.0,-0.052000001072883606,2157.0
-6.431831605732441,123.0,0.5,2164.0,1789515407000.0,61.0,2164.0,2150.0,3877.530029296875,106.8929959461093,106.19999694824219,1.6139999628067017,87.0,87.0,150.0,-0.019999999552965164,2164.0
-6.431842669844627,124.0,0.0,2165.0,1789515408000.0,62.0,2165.0,2151.0,3878.610107421875,106.89299644902349,106.19999694824219,1.6050000190734863,87.0,87.0,150.0,-0.041999999433755875,2165.0
-6.43197669647634,157.0,0.5,2173.0,1789515416000.0,78.0,2173.0,2159.0,3894.030029296875,106.8929542042315,104.4000015258789,1.5579999685287476,87.0,87.0,148.0,0.004999999888241291,2173.0
-6.432097563520074,157.0,0.5,2182.0,1789515425000.0,78.0,2182.0,2168.0,3908.64990234375,106.89290089532733,103.19999694824219,1.6979999542236328,87.5999984741211,87.5999984741211,146.0,0.07000000029802322,2182.0
-6.43222781829536,156.0,0.0,2191.0,1789515434000.0,78.0,2191.0,2177.0,3924.030029296875,106.89285102300346,103.4000015258789,1.6799999475479126,88.19999694824219,88.19999694824219,145.0,0.06700000166893005,2191.0
-6.4322723262012005,158.0,0.0,2194.0,1789515437000.0,79.0,2194.0,2180.0,3929.320068359375,106.89283258281648,104.0,1.6890000104904175,88.19999694824219,88.19999694824219,142.0,0.026000000536441803,2194.0
-6.432364275678992,156.0,0.0,2200.0,1789515443000.0,78.0,2200.0,2186.0,3940.610107421875,106.89278841018677,105.5999984741211,1.6979999542236328,88.5999984741211,88.5999984741211,140.0,0.054999999701976776,2200.0
-6.432487992569804,159.0,0.5,2208.0,1789515451000.0,79.0,2208.0,2194.0,3955.409912109375,106.89273845404387,107.80000305175781,1.7259999513626099,89.0,89.0,138.0,0.05900000035762787,2208.0
-6.432612044736743,165.0,0.5,2215.0,1789515458000.0,82.0,2215.0,2201.0,3973.0,106.89263870939612,107.5999984741211,1.809999942779541,90.0,90.0,139.0,0.12800000607967377,2215.0
-6.43276434391737,167.0,0.5,2222.0,1789515465000.0,83.0,2222.0,2208.0,3991.56005859375,106.89256863668561,107.19999694824219,2.118000030517578,90.5999984741211,90.5999984741211,140.0,0.09399999678134918,2222.0
-6.432830393314362,167.0,0.5,2225.0,1789515468000.0,83.0,2225.0,2211.0,3999.39990234375,106.89254273660481,108.4000015258789,2.305000066757202,90.80000305175781,90.80000305175781,143.0,0.05900000035762787,2225.0
-6.432887893170118,165.0,0.5,2228.0,1789515471000.0,82.0,2228.0,2214.0,4007.659912109375,106.89249864779413,110.4000015258789,2.3980000019073486,90.5999984741211,90.5999984741211,144.0,-0.03700000047683716,2228.0
-6.432887390255928,165.0,0.5,2229.0,1789515472000.0,82.0,2229.0,2215.0,4010.2900390625,106.89247392117977,110.80000305175781,2.444999933242798,90.4000015258789,90.4000015258789,145.0,-0.20399999618530273,2229.0
-6.432841792702675,165.0,0.5,2232.0,1789515475000.0,82.0,2232.0,2218.0,4017.949951171875,106.89242597669363,111.5999984741211,2.500999927520752,89.5999984741211,89.5999984741211,145.0,-0.28200000524520874,2232.0
-6.4328215923160315,165.0,0.5,2233.0,1789515476000.0,82.0,2233.0,2219.0,4020.169921875,106.89242580905557,111.80000305175781,2.509999990463257,89.4000015258789,89.4000015258789,146.0,-0.1469999998807907,2233.0
-6.432725703343749,167.0,0.5,2238.0,1789515481000.0,83.0,2238.0,2224.0,4031.77001953125,106.89246637746692,110.0,2.5290000438690186,89.19999694824219,89.19999694824219,149.0,-0.05000000074505806,2238.0
-6.4325464982539415,161.0,0.5,2247.0,1789515490000.0,80.0,2247.0,2233.0,4053.1298828125,106.89253519289196,104.5999984741211,2.239000082015991,88.80000305175781,88.80000305175781,152.0,-0.05700000002980232,2247.0
-6.432520765811205,161.0,0.5,2249.0,1789515492000.0,80.0,2249.0,2235.0,4056.860107421875,106.89255966804922,104.0,2.2209999561309814,88.80000305175781,88.80000305175781,152.0,0.041999999433755875,2249.0
-6.43238908611238,159.0,0.5,2259.0,1789515502000.0,79.0,2259.0,2245.0,4072.949951171875,106.89261993393302,103.4000015258789,2.0339999198913574,89.19999694824219,89.19999694824219,153.0,0.04699999839067459,2259.0
-6.432319516316056,0.0,0.0,2265.0,1789515508000.0,0.0,2265.0,2251.0,4081.669921875,106.89265932887793,105.0,1.819000005722046,89.19999694824219,89.19999694824219,149.0,-0.006000000052154064,2265.0
-6.432296130806208,160.0,0.0,2267.0,1789515510000.0,80.0,2267.0,2253.0,4084.639892578125,106.8926724884659,105.5999984741211,1.7259999513626099,89.19999694824219,89.19999694824219,146.0,-0.004999999888241291,2267.0
-6.432283641770482,159.0,0.5,2268.0,1789515511000.0,79.0,2268.0,2254.0,4086.10009765625,106.89267693087459,105.80000305175781,1.6979999542236328,89.19999694824219,89.19999694824219,145.0,0.013000000268220901,2268.0
-6.432170821353793,157.0,0.5,2276.0,1789515519000.0,78.0,2276.0,2262.0,4099.330078125,106.89271523617208,108.4000015258789,1.6699999570846558,89.19999694824219,89.19999694824219,146.0,-0.013000000268220901,2276.0
-6.432029418647289,159.0,0.5,2285.0,1789515528000.0,79.0,2285.0,2271.0,4115.58984375,106.89275722950697,110.80000305175781,1.7730000019073486,88.4000015258789,88.4000015258789,146.0,-0.07000000029802322,2285.0
-6.431874269619584,159.0,0.5,2294.0,1789515537000.0,79.0,2294.0,2280.0,4134.169921875,106.89282168634236,111.5999984741211,1.7730000019073486,88.4000015258789,88.4000015258789,148.0,-0.020999999716877937,2294.0
-6.431782068684697,157.0,0.5,2301.0,1789515544000.0,78.0,2301.0,2287.0,4144.5400390625,106.89284783788025,110.19999694824219,1.781999945640564,88.5999984741211,88.5999984741211,149.0,0.04100000113248825,2301.0
-6.431677965447307,155.0,0.5,2308.0,1789515551000.0,77.0,2308.0,2294.0,4156.4599609375,106.89287759363651,105.5999984741211,1.7359999418258667,89.0,89.0,145.0,0.04600000008940697,2308.0
-6.4316491317003965,159.0,0.5,2310.0,1789515553000.0,79.0,2310.0,2296.0,4160.14013671875,106.89289402216673,104.5999984741211,1.7259999513626099,89.0,89.0,142.0,0.010999999940395355,2310.0
-6.431537317112088,157.0,0.5,2318.0,1789515561000.0,78.0,2318.0,2304.0,4173.77978515625,106.89294305630028,103.19999694824219,1.753999948501587,88.4000015258789,88.4000015258789,139.0,-0.06700000166893005,2318.0
-6.43139080144465,163.0,0.5,2326.0,1789515569000.0,81.0,2326.0,2312.0,4190.7900390625,106.89298991113901,104.0,1.8009999990463257,87.80000305175781,87.80000305175781,139.0,-0.08699999749660492,2326.0
-6.431275634095073,161.0,0.5,2333.0,1789515576000.0,80.0,2333.0,2319.0,4205.33984375,106.89305579289794,104.5999984741211,1.8380000591278076,86.80000305175781,86.80000305175781,137.0,-0.1420000046491623,2333.0
-6.431087544187903,163.0,0.5,2343.0,1789515586000.0,81.0,2343.0,2329.0,4227.009765625,106.89311262220144,103.5999984741211,1.8940000534057617,85.4000015258789,85.4000015258789,138.0,-0.13500000536441803,2343.0
-6.431075893342495,163.0,0.5,2344.0,1789515587000.0,81.0,2344.0,2330.0,4228.39990234375,106.89311949536204,103.19999694824219,1.902999997138977,85.19999694824219,85.19999694824219,138.0,-0.09099999815225601,2344.0
-6.431025434285402,163.0,0.5,2347.0,1789515590000.0,81.0,2347.0,2333.0,4234.490234375,106.89314153976738,101.80000305175781,1.902999997138977,85.0,85.0,138.0,-0.11299999803304672,2347.0
-6.430949242785573,163.0,0.5,2351.0,1789515594000.0,81.0,2351.0,2337.0,4243.6201171875,106.89317272044718,100.4000015258789,1.9129999876022339,84.4000015258789,84.4000015258789,142.0,-0.10999999940395355,2351.0
-6.430906495079398,163.0,0.5,2353.0,1789515596000.0,81.0,2353.0,2339.0,4248.47998046875,106.89318378455937,100.0,1.9220000505447388,84.4000015258789,84.4000015258789,145.0,-0.07699999958276749,2353.0
-6.430842122063041,164.0,0.0,2356.0,1789515599000.0,82.0,2356.0,2342.0,4256.06982421875,106.89320750534534,99.4000015258789,1.9500000476837158,84.19999694824219,84.19999694824219,147.0,-0.07699999958276749,2356.0
-6.43076341599226,163.0,0.5,2361.0,1789515604000.0,81.0,2361.0,2347.0,4265.56005859375,106.89324170351028,99.4000015258789,1.996999979019165,84.0,84.0,150.0,-0.019999999552965164,2361.0
-6.43074975349009,163.0,0.5,2362.0,1789515605000.0,81.0,2362.0,2348.0,4267.1201171875,106.8932457268238,99.5999984741211,1.9869999885559082,84.0,84.0,150.0,0.0,2362.0
-6.4305998012423515,157.0,0.5,2372.0,1789515615000.0,78.0,2372.0,2358.0,4284.2900390625,106.89328554086387,101.4000015258789,1.902999997138977,84.0,84.0,149.0,0.0,2372.0
-6.430496033281088,159.0,0.5,2378.0,1789515621000.0,79.0,2378.0,2364.0,4295.93994140625,106.89330683089793,102.4000015258789,1.875,83.80000305175781,83.80000305175781,146.0,-0.024000000208616257,2378.0
-6.43040869385004,157.0,0.5,2384.0,1789515627000.0,78.0,2384.0,2370.0,4306.31982421875,106.89334153197706,102.80000305175781,1.875,83.5999984741211,83.5999984741211,144.0,-0.052000001072883606,2384.0
-6.430335603654385,159.0,0.5,2390.0,1789515633000.0,79.0,2390.0,2376.0,4315.5498046875,106.89337983727455,102.19999694824219,1.847000002861023,83.19999694824219,83.19999694824219,144.0,-0.04399999976158142,2390.0
-6.430244660004973,157.0,0.5,2395.0,1789515638000.0,78.0,2395.0,2381.0,4325.85986328125,106.89340439625084,102.4000015258789,1.8289999961853027,83.0,83.0,141.0,-0.06800000369548798,2395.0
-6.430153883993626,160.0,0.0,2400.0,1789515643000.0,80.0,2400.0,2386.0,4336.509765625,106.89343633130193,103.4000015258789,1.847000002861023,81.5999984741211,81.5999984741211,142.0,-0.2840000092983246,2400.0
-6.430087247863412,165.0,0.5,2404.0,1789515647000.0,82.0,2404.0,2390.0,4344.31005859375,106.89345829188824,105.4000015258789,1.875,80.5999984741211,80.5999984741211,143.0,-0.23100000619888306,2404.0
-6.430033603683114,165.0,0.5,2407.0,1789515650000.0,82.0,2407.0,2393.0,4350.85986328125,106.89348201267421,106.19999694824219,1.902999997138977,80.0,80.0,145.0,-0.2290000021457672,2407.0
-6.429984653368592,165.0,0.5,2410.0,1789515653000.0,82.0,2410.0,2396.0,4356.7099609375,106.89350640401244,106.5999984741211,1.9220000505447388,79.19999694824219,79.19999694824219,146.0,-0.20600000023841858,2410.0
-6.429952885955572,165.0,0.5,2412.0,1789515655000.0,82.0,2412.0,2398.0,4360.10986328125,106.89351143315434,107.19999694824219,1.930999994277954,79.19999694824219,79.19999694824219,145.0,-0.07000000029802322,2412.0
-6.4299088809639215,163.0,0.5,2414.0,1789515657000.0,81.0,2414.0,2400.0,4364.830078125,106.8935049790889,107.80000305175781,1.940999984741211,79.0,79.0,145.0,-0.09099999815225601,2414.0
-6.429849956184626,163.0,0.5,2418.0,1789515661000.0,81.0,2418.0,2404.0,4371.8798828125,106.89352920278907,110.0,1.940999984741211,78.80000305175781,78.80000305175781,144.0,-0.03099999949336052,2418.0
-6.429792959243059,161.0,0.5,2422.0,1789515665000.0,80.0,2422.0,2408.0,4378.97998046875,106.89355795271695,112.19999694824219,1.9220000505447388,78.80000305175781,78.80000305175781,143.0,-0.02500000037252903,2422.0
-6.429760940372944,159.0,0.5,2424.0,1789515667000.0,79.0,2424.0,2410.0,4382.759765625,106.89357069320977,112.80000305175781,1.9220000505447388,78.5999984741211,78.5999984741211,142.0,-0.03500000014901161,2424.0
-6.429734034463763,161.0,0.5,2426.0,1789515669000.0,80.0,2426.0,2412.0,4385.97998046875,106.8935826793313,113.0,1.9129999876022339,78.5999984741211,78.5999984741211,141.0,-0.027000000700354576,2426.0
-6.429709643125534,159.0,0.5,2428.0,1789515671000.0,79.0,2428.0,2414.0,4388.66015625,106.89358653500676,112.80000305175781,1.902999997138977,78.5999984741211,78.5999984741211,140.0,-0.03700000047683716,2428.0
-6.429680725559592,157.0,0.5,2430.0,1789515673000.0,78.0,2430.0,2416.0,4391.8798828125,106.89359064213932,112.0,1.8940000534057617,78.5999984741211,78.5999984741211,140.0,0.03400000184774399,2430.0
-6.429607551544905,157.0,0.5,2437.0,1789515680000.0,78.0,2437.0,2423.0,4402.919921875,106.89353062771261,108.5999984741211,1.8289999961853027,78.5999984741211,78.5999984741211,140.0,-0.0010000000474974513,2437.0
-6.429566480219364,161.0,0.5,2444.0,1789515687000.0,80.0,2444.0,2430.0,4415.31005859375,106.89342652447522,105.0,1.781999945640564,77.5999984741211,77.5999984741211,138.0,-0.15700000524520874,2444.0
-6.429500347003341,161.0,0.5,2453.0,1789515696000.0,80.0,2453.0,2439.0,4437.58984375,106.89323692582548,103.80000305175781,1.8289999961853027,77.19999694824219,77.19999694824219,138.0,-0.026000000536441803,2453.0
-6.4294362254440784,163.0,0.5,2462.0,1789515705000.0,81.0,2462.0,2448.0,4458.7900390625,106.89305679872632,105.0,2.249000072479248,77.0,77.0,140.0,-0.020999999716877937,2462.0
-6.429406302049756,164.0,0.0,2466.0,1789515709000.0,82.0,2466.0,2452.0,4468.39990234375,106.89297549426556,105.19999694824219,2.2860000133514404,77.0,77.0,143.0,-0.03700000047683716,2466.0
-6.429391885176301,165.0,0.5,2468.0,1789515711000.0,82.0,2468.0,2454.0,4473.16015625,106.8929349258542,105.0,2.305000066757202,76.80000305175781,76.80000305175781,145.0,-0.026000000536441803,2468.0
-6.429351065307856,167.0,0.5,2472.0,1789515715000.0,83.0,2472.0,2458.0,4483.22998046875,106.89285353757441,105.19999694824219,2.2769999504089355,76.80000305175781,76.80000305175781,149.0,-0.007000000216066837,2472.0
-6.42929214052856,165.0,0.5,2476.0,1789515719000.0,82.0,2476.0,2462.0,4492.2998046875,106.89279654063284,105.4000015258789,2.322999954223633,76.80000305175781,76.80000305175781,151.0,-0.0020000000949949026,2476.0
-6.429250733926892,163.0,0.5,2479.0,1789515722000.0,81.0,2479.0,2465.0,4498.08984375,106.89276108518243,105.4000015258789,2.313999891281128,76.80000305175781,76.80000305175781,151.0,-0.03400000184774399,2479.0
-6.4292218163609505,161.0,0.5,2481.0,1789515724000.0,80.0,2481.0,2467.0,4500.97998046875,106.8927591573447,104.5999984741211,2.127000093460083,76.5999984741211,76.5999984741211,151.0,-0.10400000214576721,2481.0
-6.4291817508637905,161.0,0.5,2487.0,1789515730000.0,80.0,2487.0,2473.0,4510.27978515625,106.89283090643585,103.0,2.015000104904175,76.19999694824219,76.19999694824219,150.0,-0.04800000041723251,2487.0
-6.429201029241085,159.0,0.5,2492.0,1789515735000.0,79.0,2492.0,2478.0,4519.1298828125,106.8929076846689,102.0,1.9780000448226929,76.19999694824219,76.19999694824219,147.0,-0.010999999940395355,2492.0
-6.429207650944591,159.0,0.5,2493.0,1789515736000.0,79.0,2493.0,2479.0,4520.41015625,106.89291782677174,101.80000305175781,1.9589999914169312,76.19999694824219,76.19999694824219,147.0,0.024000000208616257,2493.0
-6.429220978170633,159.0,0.5,2495.0,1789515738000.0,79.0,2495.0,2481.0,4522.77978515625,106.89293400384486,101.4000015258789,1.9220000505447388,76.19999694824219,76.19999694824219,146.0,0.024000000208616257,2495.0
-6.429234892129898,159.0,0.5,2498.0,1789515741000.0,79.0,2498.0,2484.0,4527.68017578125,106.89297599717975,101.19999694824219,1.847000002861023,76.4000015258789,76.4000015258789,146.0,0.017000000923871994,2498.0
-6.429248554632068,159.0,0.5,2500.0,1789515743000.0,79.0,2500.0,2486.0,4531.41015625,106.89300659112632,101.19999694824219,1.809999942779541,76.4000015258789,76.4000015258789,147.0,0.02500000037252903,2500.0
-6.429277136921883,160.0,0.0,2504.0,1789515747000.0,80.0,2504.0,2490.0,4538.22021484375,106.89306174404919,101.19999694824219,1.7730000019073486,76.4000015258789,76.4000015258789,148.0,0.026000000536441803,2504.0
-6.429301779717207,156.0,0.0,2510.0,1789515753000.0,78.0,2510.0,2496.0,4551.5,106.89317992888391,101.0,1.753999948501587,76.5999984741211,76.5999984741211,148.0,0.024000000208616257,2510.0
-6.429311167448759,158.0,0.0,2512.0,1789515755000.0,79.0,2512.0,2498.0,4554.31982421875,106.89320490695536,100.5999984741211,1.875,76.80000305175781,76.80000305175781,148.0,0.06199999898672104,2512.0
-6.429327931255102,157.0,0.5,2514.0,1789515757000.0,78.0,2514.0,2500.0,4557.5498046875,106.89322913065553,100.0,1.8380000591278076,76.80000305175781,76.80000305175781,149.0,0.07400000095367432,2514.0
-6.429325919598341,155.0,0.5,2515.0,1789515758000.0,77.0,2515.0,2501.0,4559.52978515625,106.89324790611863,99.80000305175781,1.809999942779541,77.0,77.0,149.0,0.05999999865889549,2515.0
-6.429348718374968,154.0,0.0,2519.0,1789515762000.0,77.0,2519.0,2505.0,4567.2001953125,106.89331479370594,99.5999984741211,1.7640000581741333,77.0,77.0,149.0,0.014000000432133675,2519.0
-6.429391968995333,154.0,0.0,2528.0,1789515771000.0,77.0,2528.0,2514.0,4579.81982421875,106.89342292025685,100.5999984741211,1.7450000047683716,77.0,77.0,148.0,0.0,2528.0
-6.429444691166282,158.0,0.0,2538.0,1789515781000.0,79.0,2538.0,2524.0,4596.7998046875,106.89356683753431,101.5999984741211,1.6050000190734863,78.4000015258789,78.4000015258789,145.0,0.14100000262260437,2538.0
-6.429449804127216,160.0,0.0,2541.0,1789515784000.0,80.0,2541.0,2527.0,4600.6201171875,106.8936014547944,102.19999694824219,1.5770000219345093,78.80000305175781,78.80000305175781,144.0,0.13099999725818634,2541.0
-6.429436141625047,155.0,0.5,2544.0,1789515787000.0,77.0,2544.0,2530.0,4604.68017578125,106.89363808371127,102.0,1.5399999618530273,79.19999694824219,79.19999694824219,144.0,0.11500000208616257,2544.0
-6.429372355341911,152.0,0.0,2549.0,1789515792000.0,76.0,2549.0,2535.0,4613.56005859375,106.89367890357971,101.4000015258789,1.3899999856948853,79.19999694824219,79.19999694824219,143.0,0.004000000189989805,2549.0
-6.4293566811829805,152.0,0.0,2550.0,1789515793000.0,76.0,2550.0,2536.0,4615.25,106.89367840066552,101.4000015258789,1.409000039100647,79.0,79.0,142.0,-0.11800000071525574,2550.0
-6.429290799424052,155.0,0.5,2555.0,1789515798000.0,77.0,2555.0,2541.0,4623.39013671875,106.89371109008789,100.0,1.399999976158142,79.0,79.0,138.0,-0.024000000208616257,2555.0
-6.429256098344922,157.0,0.5,2558.0,1789515801000.0,78.0,2558.0,2544.0,4627.9501953125,106.89372919499874,99.0,1.437000036239624,79.0,79.0,136.0,0.003000000026077032,2558.0
-6.429239166900516,157.0,0.5,2559.0,1789515802000.0,78.0,2559.0,2545.0,4629.8798828125,106.89372483640909,98.80000305175781,1.4559999704360962,78.80000305175781,78.80000305175781,136.0,-0.20000000298023224,2559.0
-6.429103463888168,158.0,0.0,2566.0,1789515809000.0,79.0,2566.0,2552.0,4645.8701171875,106.89376867376268,97.0,1.5679999589920044,78.5999984741211,78.5999984741211,135.0,-0.027000000700354576,2566.0
-6.428968850523233,162.0,0.0,2573.0,1789515816000.0,81.0,2573.0,2559.0,4664.08984375,106.89385634846985,97.4000015258789,2.118000030517578,79.4000015258789,79.4000015258789,136.0,0.10899999737739563,2573.0
-6.4289116859436035,167.0,0.5,2576.0,1789515819000.0,83.0,2576.0,2562.0,4672.740234375,106.89390990883112,97.0,2.2860000133514404,79.80000305175781,79.80000305175781,139.0,0.18799999356269836,2576.0
-6.428812779486179,169.0,0.5,2580.0,1789515823000.0,84.0,2580.0,2566.0,4684.56005859375,106.89394829794765,96.80000305175781,2.4730000495910645,80.0,80.0,141.0,0.04899999871850014,2580.0
-6.428695265203714,167.0,0.5,2584.0,1789515827000.0,83.0,2584.0,2570.0,4697.89013671875,106.89397956244648,96.5999984741211,2.63100004196167,80.19999694824219,80.19999694824219,144.0,0.007000000216066837,2584.0
-6.4286283776164055,165.0,0.5,2587.0,1789515830000.0,82.0,2587.0,2573.0,4706.27001953125,106.89401535317302,96.5999984741211,2.687000036239624,80.4000015258789,80.4000015258789,147.0,0.09200000017881393,2587.0
-6.428613290190697,165.0,0.5,2588.0,1789515831000.0,82.0,2588.0,2574.0,4708.89013671875,106.89403362572193,96.5999984741211,2.6589999198913574,80.5999984741211,80.5999984741211,147.0,0.20900000631809235,2588.0
-6.428604489192367,163.0,0.5,2589.0,1789515832000.0,81.0,2589.0,2575.0,4711.22021484375,106.89405298791826,96.5999984741211,2.6410000324249268,80.80000305175781,80.80000305175781,148.0,0.24699999392032623,2589.0
-6.428606081753969,163.0,0.5,2590.0,1789515833000.0,81.0,2590.0,2576.0,4712.72998046875,106.89406681805849,96.5999984741211,2.575000047683716,81.0,81.0,148.0,0.20499999821186066,2590.0
-6.428639693185687,161.0,0.5,2593.0,1789515836000.0,80.0,2593.0,2579.0,4716.7099609375,106.8940798100084,96.80000305175781,2.257999897003174,81.4000015258789,81.4000015258789,150.0,0.10300000011920929,2593.0
-6.42868478782475,161.0,0.5,2596.0,1789515839000.0,80.0,2596.0,2582.0,4721.68017578125,106.89408819191158,97.19999694824219,2.0810000896453857,81.5999984741211,81.5999984741211,151.0,0.09399999678134918,2596.0
-6.428699288517237,161.0,0.5,2597.0,1789515840000.0,80.0,2597.0,2583.0,4723.18994140625,106.89408869482577,97.19999694824219,2.0250000953674316,81.5999984741211,81.5999984741211,151.0,0.05900000035762787,2597.0
-6.428712364286184,159.0,0.5,2598.0,1789515841000.0,79.0,2598.0,2584.0,4724.6298828125,106.89408366568387,97.4000015258789,1.996999979019165,81.5999984741211,81.5999984741211,150.0,-0.02500000037252903,2598.0
-6.428769277408719,157.0,0.5,2603.0,1789515846000.0,78.0,2603.0,2589.0,4731.60009765625,106.89405608922243,97.5999984741211,1.7730000019073486,81.4000015258789,81.4000015258789,149.0,-0.03799999877810478,2603.0
-6.4288681000471115,157.0,0.5,2611.0,1789515854000.0,78.0,2611.0,2597.0,4744.60009765625,106.89399582333863,99.19999694824219,1.6050000190734863,81.0,81.0,147.0,-0.06400000303983688,2611.0
-6.428927443921566,160.0,0.0,2614.0,1789515857000.0,80.0,2614.0,2600.0,4751.4501953125,106.89397654496133,100.19999694824219,1.6050000190734863,81.0,81.0,147.0,0.023000000044703484,2614.0
-6.429022243246436,157.0,0.5,2619.0,1789515862000.0,78.0,2619.0,2605.0,4761.5498046875,106.89396598376334,102.19999694824219,1.6519999504089355,81.5999984741211,81.5999984741211,146.0,0.09799999743700027,2619.0
-6.429060632362962,157.0,0.5,2621.0,1789515864000.0,78.0,2621.0,2607.0,4765.77978515625,106.89395961351693,102.4000015258789,1.6519999504089355,81.5999984741211,81.5999984741211,146.0,0.08100000023841858,2621.0
-6.429200358688831,157.0,0.5,2630.0,1789515873000.0,78.0,2630.0,2616.0,4781.4501953125,106.89393463544548,100.80000305175781,1.7359999418258667,82.19999694824219,82.19999694824219,146.0,0.06199999898672104,2630.0
-6.429299348965287,158.0,0.0,2638.0,1789515881000.0,79.0,2638.0,2624.0,4793.02001953125,106.89390135928988,99.0,1.7079999446868896,82.19999694824219,82.19999694824219,145.0,-0.010999999940395355,2638.0
-6.429412756115198,157.0,0.5,2646.0,1789515889000.0,78.0,2646.0,2632.0,4806.4501953125,106.89386012032628,94.80000305175781,1.6799999475479126,82.0,82.0,144.0,-0.023000000044703484,2646.0
-6.429499005898833,152.0,0.0,2653.0,1789515896000.0,76.0,2653.0,2639.0,4816.81005859375,106.89382365904748,94.4000015258789,1.6799999475479126,81.19999694824219,81.19999694824219,141.0,-0.10700000077486038,2653.0
-6.429551308974624,149.0,0.5,2657.0,1789515900000.0,74.0,2657.0,2643.0,4822.64013671875,106.89381544478238,94.5999984741211,1.6699999570846558,81.0,81.0,138.0,-0.07699999958276749,2657.0
-6.429576957598329,150.0,0.0,2659.0,1789515902000.0,75.0,2659.0,2645.0,4825.5400390625,106.8938089068979,94.5999984741211,1.6610000133514404,80.80000305175781,80.80000305175781,138.0,-0.09300000220537186,2659.0
-6.429602857679129,150.0,0.0,2661.0,1789515904000.0,75.0,2661.0,2647.0,4829.39013671875,106.89378619194031,94.5999984741211,1.6519999504089355,80.4000015258789,80.4000015258789,138.0,-0.20999999344348907,2661.0
-6.429650969803333,163.0,0.5,2666.0,1789515909000.0,81.0,2666.0,2652.0,4840.93994140625,106.89369457773864,93.5999984741211,1.7259999513626099,79.0,79.0,137.0,-0.24300000071525574,2666.0
-6.429606545716524,159.0,0.5,2672.0,1789515915000.0,79.0,2672.0,2658.0,4858.7900390625,106.8935432843864,93.19999694824219,2.015000104904175,78.80000305175781,78.80000305175781,138.0,-0.06400000303983688,2672.0
-6.429569749161601,164.0,0.0,2674.0,1789515917000.0,82.0,2674.0,2660.0,4864.39990234375,106.89350900240242,93.5999984741211,2.1740000247955322,78.19999694824219,78.19999694824219,139.0,-0.23499999940395355,2674.0
-6.429517362266779,167.0,0.5,2676.0,1789515919000.0,83.0,2676.0,2662.0,4870.18994140625,106.89351746812463,94.0,2.2209999561309814,78.19999694824219,78.19999694824219,140.0,-0.04899999871850014,2676.0
-6.4294335432350636,165.0,0.5,2680.0,1789515923000.0,82.0,2680.0,2666.0,4881.97021484375,106.89358242787421,94.80000305175781,2.509999990463257,78.5999984741211,78.5999984741211,143.0,0.10000000149011612,2680.0
-6.42941577360034,165.0,0.5,2683.0,1789515926000.0,82.0,2683.0,2669.0,4889.9599609375,106.893653254956,96.0,2.509999990463257,79.19999694824219,79.19999694824219,145.0,0.22300000488758087,2683.0
-6.429336480796337,163.0,0.5,2689.0,1789515932000.0,81.0,2689.0,2675.0,4902.2998046875,106.89372860826552,96.5999984741211,2.3510000705718994,79.5999984741211,79.5999984741211,148.0,0.05000000074505806,2689.0
-6.429181080311537,165.0,0.5,2697.0,1789515940000.0,82.0,2697.0,2683.0,4920.240234375,106.89377420581877,95.19999694824219,2.1649999618530273,79.19999694824219,79.19999694824219,150.0,-0.03700000047683716,2697.0
-6.429104385897517,163.0,0.5,2701.0,1789515944000.0,81.0,2701.0,2687.0,4929.080078125,106.89379633404315,95.19999694824219,2.13700008392334,79.0,79.0,150.0,-0.03799999877810478,2701.0
-6.429008496925235,161.0,0.5,2707.0,1789515950000.0,80.0,2707.0,2693.0,4940.2900390625,106.89382885582745,96.4000015258789,2.052999973297119,79.0,79.0,152.0,0.0010000000474974513,2707.0
-6.428929455578327,163.0,0.5,2713.0,1789515956000.0,81.0,2713.0,2699.0,4950.08984375,106.8938675802201,94.80000305175781,2.0250000953674316,79.4000015258789,79.4000015258789,152.0,0.04600000008940697,2713.0
-6.4288457203656435,156.0,0.0,2719.0,1789515962000.0,78.0,2719.0,2705.0,4960.06005859375,106.8939024489373,94.0,1.9780000448226929,79.5999984741211,79.5999984741211,151.0,0.032999999821186066,2719.0
