directFractionalCadence,directUncorrectedElevation,directHeartRate,sumDuration,directCorrectedElevation,sumElapsedDuration,sumMovingDuration,directLatitude,directDoubleCadence,directElevation,directRunCadence,sumDistance,directTimestamp,directLongitude,directSpeed,directVerticalSpeed,elapsed_s
0.0,30.200000762939453,159.0,2424.0,26.600000381469727,2424.0,2423.0,-6.219259332865477,152.0,26.600000381469727,76.0,4668.97998046875,1788658414000.0,106.80142365396023,1.809999942779541,-0.06499999761581421,2424.0
0.5,29.600000381469727,157.0,2428.0,26.200000762939453,2428.0,2427.0,-6.219310630112886,149.0,26.200000762939453,74.0,4674.77001953125,1788658418000.0,106.8014333769679,1.7910000085830688,-0.08399999886751175,2428.0
0.0,29.600000381469727,156.0,2430.0,26.200000762939453,2430.0,2429.0,-6.219334853813052,152.0,26.200000762939453,76.0,4677.5400390625,1788658420000.0,106.80144192650914,1.781999945640564,-0.07199999690055847,2430.0
0.0,29.600000381469727,156.0,2431.0,26.0,2431.0,2430.0,-6.219342816621065,152.0,26.0,76.0,4678.419921875,1788658421000.0,106.80145022459328,1.781999945640564,-0.027000000700354576,2431.0
0.0,29.600000381469727,155.0,2433.0,26.0,2433.0,2432.0,-6.219362514093518,152.0,26.0,76.0,4681.5,1788658423000.0,106.8014714308083,1.7640000581741333,-0.032999999821186066,2433.0
0.0,29.799999237060547,155.0,2436.0,25.0,2436.0,2435.0,-6.219403920695186,150.0,25.0,75.0,4687.08984375,1788658426000.0,106.80150068365037,1.7640000581741333,-0.32199999690055847,2436.0
0.5,30.799999237060547,154.0,2441.0,23.399999618530273,2441.0,2440.0,-6.219465779140592,149.0,23.399999618530273,74.0,4694.169921875,1788658431000.0,106.80152339860797,1.7730000019073486,-0.31200000643730164,2441.0
0.0,31.0,154.0,2442.0,23.200000762939453,2442.0,2441.0,-6.219477681443095,150.0,23.200000762939453,75.0,4695.5400390625,1788658432000.0,106.80152683518827,1.7730000019073486,-0.30000001192092896,2442.0
0.0,31.399999618530273,153.0,2448.0,21.600000381469727,2448.0,2447.0,-6.2195418030023575,146.0,21.600000381469727,73.0,4703.93994140625,1788658438000.0,106.80156623013318,1.7359999418258667,-0.26899999380111694,2448.0
0.5,31.0,153.0,2455.0,20.200000762939453,2455.0,2454.0,-6.2196163181215525,149.0,20.200000762939453,74.0,4713.8701171875,1788658445000.0,106.80161249823868,1.6519999504089355,-0.210999995470047,2455.0
0.5,30.0,152.0,2465.0,19.0,2465.0,2464.0,-6.21973542496562,149.0,19.0,74.0,4728.89013671875,1788658455000.0,106.80167921818793,1.6050000190734863,-0.10199999809265137,2465.0
0.5,30.200000762939453,149.0,2467.0,19.0,2467.0,2466.0,-6.21975839138031,149.0,19.0,74.0,4732.009765625,1788658457000.0,106.80169623345137,1.6050000190734863,-0.052000001072883606,2467.0
0.0,31.0,147.0,2477.0,19.399999618530273,2477.0,2476.0,-6.2198554538190365,146.0,19.399999618530273,73.0,4747.4501953125,1788658467000.0,106.80179606191814,1.5770000219345093,0.04800000041723251,2477.0
0.0,32.0,147.0,2485.0,19.799999237060547,2485.0,2484.0,-6.219924436882138,146.0,19.799999237060547,73.0,4759.43017578125,1788658475000.0,106.80187904275954,1.5679999589920044,0.05000000074505806,2485.0
0.0,32.79999923706055,147.0,2490.0,20.799999237060547,2490.0,2489.0,-6.21997045353055,146.0,20.799999237060547,73.0,4766.89990234375,1788658480000.0,106.80192774161696,1.5490000247955322,0.20600000023841858,2490.0
0.0,33.400001525878906,147.0,2492.0,21.200000762939453,2492.0,2491.0,-6.219979086890817,144.0,21.200000762939453,72.0,4768.25,1788658482000.0,106.80194031447172,1.5399999618530273,0.12200000137090683,2492.0
0.0,34.20000076293945,147.0,2495.0,21.399999618530273,2495.0,2494.0,-6.220006914809346,144.0,21.399999618530273,72.0,4774.22998046875,1788658485000.0,106.80199060589075,1.5299999713897705,0.08299999684095383,2495.0
0.0,36.79999923706055,146.0,2499.0,21.200000762939453,2499.0,2498.0,-6.220046645030379,148.0,21.200000762939453,74.0,4782.93994140625,1788658489000.0,106.80206218734384,1.5119999647140503,-0.04100000113248825,2499.0
0.5,38.0,146.0,2500.0,21.200000762939453,2500.0,2499.0,-6.220055529847741,149.0,21.200000762939453,74.0,4784.330078125,1788658490000.0,106.80207123979926,1.5119999647140503,-0.03099999949336052,2500.0
0.5,41.79999923706055,145.0,2504.0,21.200000762939453,2504.0,2503.0,-6.220076736062765,149.0,21.200000762939453,74.0,4789.06982421875,1788658494000.0,106.80210652761161,1.5019999742507935,-0.006000000052154064,2504.0
0.0,43.79999923706055,142.0,2511.0,20.399999618530273,2511.0,2510.0,-6.22012878768146,144.0,20.399999618530273,72.0,4799.8798828125,1788658501000.0,106.80218875408173,1.4739999771118164,-0.10300000011920929,2511.0
0.0,44.0,141.0,2512.0,20.399999618530273,2512.0,2511.0,-6.22013314627111,146.0,20.399999618530273,73.0,4801.2001953125,1788658502000.0,106.80220006965101,1.4739999771118164,-0.10300000011920929,2512.0
0.0,44.400001525878906,140.0,2515.0,20.200000762939453,2515.0,2514.0,-6.220140354707837,144.0,20.200000762939453,72.0,4805.7099609375,1788658505000.0,106.8022383749485,1.465000033378601,-0.08100000023841858,2515.0
0.0,45.0,140.0,2518.0,19.799999237060547,2518.0,2517.0,-6.220152676105499,148.0,19.799999237060547,74.0,4809.0498046875,1788658508000.0,106.80226662196219,1.4559999704360962,-0.09300000220537186,2518.0
0.0,48.599998474121094,139.0,2525.0,19.600000381469727,2525.0,2524.0,-6.220164159312844,148.0,19.600000381469727,74.0,4815.60009765625,1788658515000.0,106.8023247923702,1.437000036239624,-0.04399999976158142,2525.0
0.5,47.20000076293945,141.0,2535.0,20.200000762939453,2535.0,2534.0,-6.220175810158253,149.0,20.200000762939453,74.0,4827.93994140625,1788658525000.0,106.80243518203497,1.315999984741211,0.05900000035762787,2535.0
0.5,44.20000076293945,141.0,2543.0,20.799999237060547,2543.0,2542.0,-6.220171703025699,151.0,20.799999237060547,75.0,4839.91015625,1788658533000.0,106.80254154838622,1.3339999914169312,0.0989999994635582,2543.0
0.5,42.0,141.0,2549.0,21.399999618530273,2549.0,2548.0,-6.220178073272109,151.0,21.399999618530273,75.0,4848.81982421875,1788658539000.0,106.80262117646635,1.343999981880188,0.08799999952316284,2549.0
0.5,39.0,140.0,2560.0,22.799999237060547,2560.0,2559.0,-6.220154771581292,149.0,22.799999237060547,74.0,4866.66015625,1788658550000.0,106.80278194136918,1.409000039100647,0.11999999731779099,2560.0
0.5,38.20000076293945,140.0,2568.0,23.399999618530273,2568.0,2567.0,-6.2201364152133465,145.0,23.399999618530273,72.0,4878.81005859375,1788658558000.0,106.80289006792009,1.437000036239624,0.08799999952316284,2568.0
0.0,37.0,141.0,2577.0,24.0,2577.0,2576.0,-6.22008235193789,156.0,24.0,78.0,4896.4501953125,1788658567000.0,106.80303901433945,1.5119999647140503,0.06700000166893005,2577.0
0.5,36.400001525878906,145.0,2580.0,24.200000762939453,2580.0,2579.0,-6.220067599788308,155.0,24.200000762939453,77.0,4900.3798828125,1788658570000.0,106.80307187139988,1.5399999618530273,0.05700000002980232,2580.0
0.0,36.400001525878906,146.0,2585.0,24.399999618530273,2585.0,2584.0,-6.220063576474786,150.0,24.399999618530273,75.0,4906.64990234375,1788658575000.0,106.80312920361757,1.5490000247955322,0.04399999976158142,2585.0
0.5,36.400001525878906,146.0,2588.0,24.200000762939453,2588.0,2587.0,-6.220047734677792,155.0,24.200000762939453,77.0,4910.97021484375,1788658578000.0,106.80316373705864,1.5490000247955322,-0.08399999886751175,2588.0
0.5,36.0,147.0,2591.0,23.600000381469727,2591.0,2590.0,-6.2200274504721165,153.0,23.600000381469727,76.0,4916.4501953125,1788658581000.0,106.8032088316977,1.5399999618530273,-0.19200000166893005,2591.0
0.5,37.0,146.0,2601.0,21.799999237060547,2601.0,2600.0,-6.219971878454089,153.0,21.799999237060547,76.0,4932.6298828125,1788658591000.0,106.80334319360554,1.5399999618530273,-0.17299999296665192,2601.0
0.5,38.79999923706055,146.0,2609.0,20.600000381469727,2609.0,2608.0,-6.219907673075795,151.0,20.600000381469727,75.0,4945.83984375,1788658599000.0,106.8034440279007,1.5679999589920044,-0.17100000381469727,2609.0
0.0,40.0,146.0,2618.0,18.600000381469727,2618.0,2617.0,-6.2198239378631115,150.0,18.600000381469727,75.0,4960.58984375,1788658608000.0,106.80354704149067,1.5770000219345093,-0.20600000023841858,2618.0
0.0,40.599998474121094,146.0,2626.0,17.399999618530273,2626.0,2625.0,-6.219735257327557,148.0,17.399999618530273,74.0,4973.259765625,1788658616000.0,106.80361929349601,1.5770000219345093,-0.16300000250339508,2626.0
0.5,41.0,144.0,2633.0,16.0,2633.0,2632.0,-6.219719415530562,155.0,16.0,77.0,4981.64990234375,1788658623000.0,106.80369137786329,1.5859999656677246,-0.1850000023841858,2633.0
0.5,40.79999923706055,144.0,2638.0,16.0,2638.0,2637.0,-6.219739532098174,137.0,16.0,68.0,4984.2001953125,1788658628000.0,106.8037025257945,1.5019999742507935,-0.02500000037252903,2638.0
0.5,40.79999923706055,142.0,2643.0,15.800000190734863,2643.0,2642.0,-6.219777753576636,149.0,15.800000190734863,74.0,4989.9599609375,1788658633000.0,106.80373462848365,0.9800000190734863,-0.04600000008940697,2643.0
0.5,40.599998474121094,141.0,2644.0,15.600000381469727,2644.0,2643.0,-6.219791332259774,149.0,15.600000381469727,74.0,4991.919921875,1788658634000.0,106.80374627932906,0.9800000190734863,-0.08399999886751175,2644.0
0.5,40.599998474121094,141.0,2645.0,15.600000381469727,2645.0,2644.0,-6.2198021449148655,149.0,15.600000381469727,74.0,4993.2998046875,1788658635000.0,106.8037529848516,1.0640000104904175,-0.04800000041723251,2645.0
0.0,40.0,140.0,2649.0,15.600000381469727,2649.0,2648.0,-6.21985511854291,148.0,15.600000381469727,74.0,4999.2001953125,1788658639000.0,106.80375080555677,1.315999984741211,0.004000000189989805,2649.0
0.5,37.599998474121094,140.0,2655.0,15.399999618530273,2655.0,2654.0,-6.219938350841403,149.0,15.399999618530273,74.0,5009.16015625,1788658645000.0,106.80374686606228,1.437000036239624,-0.04500000178813934,2655.0
0.5,37.20000076293945,140.0,2656.0,15.199999809265137,2656.0,2655.0,-6.219953270629048,151.0,15.199999809265137,75.0,5011.06982421875,1788658646000.0,106.80375566706061,1.4279999732971191,-0.20200000703334808,2656.0
0.0,36.400001525878906,143.0,2658.0,14.800000190734863,2658.0,2657.0,-6.2199879717081785,148.0,14.800000190734863,74.0,5015.259765625,1788658648000.0,106.80377100594342,1.437000036239624,-0.20800000429153442,2658.0
0.0,35.79999923706055,146.0,2661.0,14.399999618530273,2661.0,2660.0,-6.220023175701499,148.0,14.399999618530273,74.0,5019.39990234375,1788658651000.0,106.80378383025527,1.4179999828338623,-0.13099999725818634,2661.0
0.0,35.599998474121094,147.0,2664.0,13.800000190734863,2664.0,2663.0,-6.220062235370278,148.0,13.800000190734863,74.0,5024.06982421875,1788658654000.0,106.80380051024258,1.399999976158142,-0.15399999916553497,2664.0
0.5,36.20000076293945,143.0,2674.0,11.800000190734863,2674.0,2673.0,-6.220164494588971,145.0,11.800000190734863,72.0,5038.4599609375,1788658664000.0,106.80388122797012,1.4179999828338623,-0.2150000035762787,2674.0
0.5,36.0,141.0,2675.0,11.600000381469727,2675.0,2674.0,-6.220170697197318,145.0,11.600000381469727,72.0,5039.10009765625,1788658665000.0,106.80388156324625,1.409000039100647,-0.07199999690055847,2675.0
0.5,35.599998474121094,139.0,2677.0,11.399999618530273,2677.0,2676.0,-6.220187712460756,145.0,11.399999618530273,72.0,5041.009765625,1788658667000.0,106.80388634093106,1.399999976158142,-0.12600000202655792,2677.0
0.0,35.20000076293945,139.0,2680.0,10.800000190734863,2680.0,2679.0,-6.220213444903493,146.0,10.800000190734863,73.0,5044.830078125,1788658670000.0,106.80390913970768,1.3899999856948853,-0.20200000703334808,2680.0
0.0,34.20000076293945,140.0,2688.0,10.600000381469727,2688.0,2687.0,-6.220292402431369,142.0,10.600000381469727,71.0,5055.0,1788658678000.0,106.80395364761353,1.3339999914169312,-0.023000000044703484,2688.0
0.5,34.20000076293945,140.0,2694.0,11.0,2694.0,2693.0,-6.220325343310833,137.0,11.0,68.0,5059.85009765625,1788658684000.0,106.80398139171302,1.2690000534057617,0.0560000017285347,2694.0
0.0,34.79999923706055,140.0,2700.0,11.399999618530273,2700.0,2699.0,-6.2203778978437185,138.0,11.399999618530273,69.0,5065.85009765625,1788658690000.0,106.80401592515409,1.194000005722046,0.08399999886751175,2700.0
